0.7143810191,dissolution,man_475,475,0,29.1518733535,woman_1051,1051,1,25.7059113513
0.7143810191,(relationshipended),man_475,475,0,29.1518733535,woman_1051,1051,1,25.7059113513,formationtime,0.0672238587,relationage,0.6471571604
0.7226761539,dissolution,man_321,321,0,32.6652029300,woman_1176,1176,1,22.3403995557
0.7226761539,(relationshipended),man_321,321,0,32.6652029300,woman_1176,1176,1,22.3403995557,formationtime,0.4272206457,relationage,0.2954555082
0.7248645367,formation,man_530,530,0,20.5616172052,woman_1046,1046,1,15.0648767966
0.7260740360,formation,man_327,327,0,66.3710597666,woman_623,623,1,49.9116686848
0.7536419439,dissolution,man_118,118,0,25.7424024581,woman_1182,1182,1,17.4356410606
0.7536419439,(relationshipended),man_118,118,0,25.7424024581,woman_1182,1182,1,17.4356410606,formationtime,0.5756430536,relationage,0.1779988902
0.7606509520,formation,man_97,97,0,66.1785077521,woman_758,758,1,58.6264158646
0.7615652974,formation,man_247,247,0,25.7780554941,woman_662,662,1,20.5695676737
0.7719241741,debut,woman_1094,1094,1,15.0000000000,(none),-1,-1,-1.0000000000
0.7736625342,formation,man_106,106,0,41.3458047486,woman_1084,1084,1,29.4121240081
